"Entity.x","Code","Year","Annual.precipitation","X","Entity.y"
"Djibouti","DJI",1951,717.0383,41,"Djibouti"
"Djibouti","DJI",1952,769.84143,41,"Djibouti"
"Djibouti","DJI",1953,876.84436,41,"Djibouti"
"Djibouti","DJI",1954,450.50967,41,"Djibouti"
"Djibouti","DJI",1955,397.57703,41,"Djibouti"
"Djibouti","DJI",1956,377.97162,41,"Djibouti"
"Djibouti","DJI",1957,349.98807,41,"Djibouti"
"Djibouti","DJI",1958,236.53021,41,"Djibouti"
"Djibouti","DJI",1959,286.1691,41,"Djibouti"
"Djibouti","DJI",1960,306.68018,41,"Djibouti"
"Djibouti","DJI",1961,276.52338,41,"Djibouti"
"Djibouti","DJI",1962,201.88583,41,"Djibouti"
"Djibouti","DJI",1963,221.23482,41,"Djibouti"
"Djibouti","DJI",1964,165.44237,41,"Djibouti"
"Djibouti","DJI",1965,196.85982,41,"Djibouti"
"Djibouti","DJI",1966,136.5012,41,"Djibouti"
"Djibouti","DJI",1967,335.62936,41,"Djibouti"
"Djibouti","DJI",1968,308.5726,41,"Djibouti"
"Djibouti","DJI",1969,165.04652,41,"Djibouti"
"Djibouti","DJI",1970,192.20384,41,"Djibouti"
"Djibouti","DJI",1971,261.30606,41,"Djibouti"
"Djibouti","DJI",1972,286.6665,41,"Djibouti"
"Djibouti","DJI",1973,190.66351,41,"Djibouti"
"Djibouti","DJI",1974,320.41772,41,"Djibouti"
"Djibouti","DJI",1975,336.57343,41,"Djibouti"
"Djibouti","DJI",1976,247.08733,41,"Djibouti"
"Djibouti","DJI",1977,435.61642,41,"Djibouti"
"Djibouti","DJI",1978,322.39804,41,"Djibouti"
"Djibouti","DJI",1979,346.41272,41,"Djibouti"
"Djibouti","DJI",1980,148.08162,41,"Djibouti"
"Dominican Republic","DOM",1950,1169.53,43,"Dominican Republic"
"Dominican Republic","DOM",1951,1215.2219,43,"Dominican Republic"
"Dominican Republic","DOM",1952,1017.7738,43,"Dominican Republic"
"Dominican Republic","DOM",1953,1048.1556,43,"Dominican Republic"
"Dominican Republic","DOM",1954,1232.7662,43,"Dominican Republic"
"Dominican Republic","DOM",1955,1185.1528,43,"Dominican Republic"
"Dominican Republic","DOM",1956,1060.082,43,"Dominican Republic"
"Dominican Republic","DOM",1957,876.7502,43,"Dominican Republic"
"Dominican Republic","DOM",1958,1110.8901,43,"Dominican Republic"
"Dominican Republic","DOM",1959,928.4307,43,"Dominican Republic"
"Dominican Republic","DOM",1960,1296.3048,43,"Dominican Republic"
"Dominican Republic","DOM",1961,1205.4242,43,"Dominican Republic"
"Dominican Republic","DOM",1962,926.3165,43,"Dominican Republic"
"Dominican Republic","DOM",1963,1340.295,43,"Dominican Republic"
"Dominican Republic","DOM",1964,950.49005,43,"Dominican Republic"
"Dominican Republic","DOM",1965,935.0709,43,"Dominican Republic"
"Dominican Republic","DOM",1966,1015.2767,43,"Dominican Republic"
"Dominican Republic","DOM",1967,659.3073,43,"Dominican Republic"
"Dominican Republic","DOM",1968,883.1629,43,"Dominican Republic"
"Dominican Republic","DOM",1969,1141.6831,43,"Dominican Republic"
"Dominican Republic","DOM",1970,1096.6478,43,"Dominican Republic"
"Dominican Republic","DOM",1971,1011.8371,43,"Dominican Republic"
"Dominican Republic","DOM",1972,1107.4067,43,"Dominican Republic"
"Dominican Republic","DOM",1973,1145.5144,43,"Dominican Republic"
"Dominican Republic","DOM",1974,1325.7568,43,"Dominican Republic"
"Dominican Republic","DOM",1975,983.0077,43,"Dominican Republic"
"Dominican Republic","DOM",1976,834.86084,43,"Dominican Republic"
"Dominican Republic","DOM",1977,1147.6832,43,"Dominican Republic"
"Dominican Republic","DOM",1978,1234.3994,43,"Dominican Republic"
"Dominican Republic","DOM",1979,1607.8794,43,"Dominican Republic"
"Dominican Republic","DOM",1980,1177.9033,43,"Dominican Republic"
"Timor-Leste","TLS",1950,2104.5564,149,"Timor-Leste"
"Timor-Leste","TLS",1951,1203.5352,149,"Timor-Leste"
"Timor-Leste","TLS",1952,1495.2762,149,"Timor-Leste"
"Timor-Leste","TLS",1953,1185.4669,149,"Timor-Leste"
"Timor-Leste","TLS",1954,1826.241,149,"Timor-Leste"
"Timor-Leste","TLS",1955,1996.6804,149,"Timor-Leste"
"Timor-Leste","TLS",1956,1800.5363,149,"Timor-Leste"
"Timor-Leste","TLS",1957,1728.5795,149,"Timor-Leste"
"Timor-Leste","TLS",1958,1531.9393,149,"Timor-Leste"
"Timor-Leste","TLS",1959,1928.2214,149,"Timor-Leste"
"Timor-Leste","TLS",1960,2099.8513,149,"Timor-Leste"
"Timor-Leste","TLS",1961,1586.6271,149,"Timor-Leste"
"Timor-Leste","TLS",1962,1712.1616,149,"Timor-Leste"
"Timor-Leste","TLS",1963,1727.0532,149,"Timor-Leste"
"Timor-Leste","TLS",1964,1830.9777,149,"Timor-Leste"
"Timor-Leste","TLS",1965,1667.3179,149,"Timor-Leste"
"Timor-Leste","TLS",1966,1527.4874,149,"Timor-Leste"
"Timor-Leste","TLS",1967,1606.9526,149,"Timor-Leste"
"Timor-Leste","TLS",1968,1692.7468,149,"Timor-Leste"
"Timor-Leste","TLS",1969,1221.8783,149,"Timor-Leste"
"Timor-Leste","TLS",1970,1880.0007,149,"Timor-Leste"
"Timor-Leste","TLS",1971,1950.5215,149,"Timor-Leste"
"Timor-Leste","TLS",1972,1216.5413,149,"Timor-Leste"
"Timor-Leste","TLS",1973,1830.6644,149,"Timor-Leste"
"Timor-Leste","TLS",1974,1855.6766,149,"Timor-Leste"
"Timor-Leste","TLS",1975,2433.6345,149,"Timor-Leste"
"Timor-Leste","TLS",1976,1533.8452,149,"Timor-Leste"
"Timor-Leste","TLS",1977,1502.967,149,"Timor-Leste"
"Timor-Leste","TLS",1978,2127.1309,149,"Timor-Leste"
"Timor-Leste","TLS",1979,1257.7461,149,"Timor-Leste"
"Timor-Leste","TLS",1980,1475.9275,149,"Timor-Leste"
"Ecuador","ECU",1950,2498.6833,44,"Ecuador"
"Ecuador","ECU",1951,2881.6987,44,"Ecuador"
"Ecuador","ECU",1952,2567.9702,44,"Ecuador"
"Ecuador","ECU",1953,2871.915,44,"Ecuador"
"Ecuador","ECU",1954,2492.5923,44,"Ecuador"
"Ecuador","ECU",1955,2546.1772,44,"Ecuador"
"Ecuador","ECU",1956,3115.8408,44,"Ecuador"
"Ecuador","ECU",1957,3210.7676,44,"Ecuador"
"Ecuador","ECU",1958,3589.1743,44,"Ecuador"
"Ecuador","ECU",1959,3109.8066,44,"Ecuador"
"Ecuador","ECU",1960,2437.2722,44,"Ecuador"
"Ecuador","ECU",1961,2730.221,44,"Ecuador"
"Ecuador","ECU",1962,2524.758,44,"Ecuador"
"Ecuador","ECU",1963,2337.1482,44,"Ecuador"
"Ecuador","ECU",1964,2957.881,44,"Ecuador"
"Ecuador","ECU",1965,3020.5488,44,"Ecuador"
"Ecuador","ECU",1966,2780.3032,44,"Ecuador"
"Ecuador","ECU",1967,2713.8787,44,"Ecuador"
"Ecuador","ECU",1968,2760.7656,44,"Ecuador"
"Ecuador","ECU",1969,2917.412,44,"Ecuador"
"Ecuador","ECU",1970,2836.3284,44,"Ecuador"
"Ecuador","ECU",1971,3220.89,44,"Ecuador"
"Ecuador","ECU",1972,3232.0698,44,"Ecuador"
"Ecuador","ECU",1973,3224.1628,44,"Ecuador"
"Ecuador","ECU",1974,2913.2979,44,"Ecuador"
"Ecuador","ECU",1975,3257.7053,44,"Ecuador"
"Ecuador","ECU",1976,3330.709,44,"Ecuador"
"Ecuador","ECU",1977,2762.6956,44,"Ecuador"
"Ecuador","ECU",1978,2657.9353,44,"Ecuador"
"Ecuador","ECU",1979,2656.8242,44,"Ecuador"
"Ecuador","ECU",1980,2783.84,44,"Ecuador"
"Egypt","EGY",1950,12.954895,45,"Egypt"
"Egypt","EGY",1951,11.185593,45,"Egypt"
"Egypt","EGY",1952,8.12874,45,"Egypt"
"Egypt","EGY",1953,14.177917,45,"Egypt"
"Egypt","EGY",1954,9.621945,45,"Egypt"
"Egypt","EGY",1955,5.5162783,45,"Egypt"
"Egypt","EGY",1956,10.115519,45,"Egypt"
"Egypt","EGY",1957,13.662979,45,"Egypt"
"Egypt","EGY",1958,4.5486927,45,"Egypt"
"Egypt","EGY",1959,6.3684373,45,"Egypt"
"Egypt","EGY",1960,10.866823,45,"Egypt"
"Egypt","EGY",1961,13.360393,45,"Egypt"
"Egypt","EGY",1962,6.9156547,45,"Egypt"
"Egypt","EGY",1963,35.050182,45,"Egypt"
"Egypt","EGY",1964,50.68363,45,"Egypt"
"Egypt","EGY",1965,34.489445,45,"Egypt"
"Egypt","EGY",1966,143.38249,45,"Egypt"
"Egypt","EGY",1967,78.19917,45,"Egypt"
"Egypt","EGY",1968,11.799276,45,"Egypt"
"Egypt","EGY",1969,21.141815,45,"Egypt"
"Egypt","EGY",1970,7.0978045,45,"Egypt"
"Egypt","EGY",1971,18.547773,45,"Egypt"
"Egypt","EGY",1972,18.520206,45,"Egypt"
"Egypt","EGY",1973,5.841248,45,"Egypt"
"Egypt","EGY",1974,15.778943,45,"Egypt"
"Egypt","EGY",1975,16.952015,45,"Egypt"
"Egypt","EGY",1976,8.569319,45,"Egypt"
"Egypt","EGY",1977,8.079883,45,"Egypt"
"Egypt","EGY",1978,7.8704348,45,"Egypt"
"Egypt","EGY",1979,11.01062,45,"Egypt"
"Egypt","EGY",1980,11.727553,45,"Egypt"
"Equatorial Guinea","GNQ",1950,2469.2898,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1951,3109.4062,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1952,2904.6997,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1953,2801.5002,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1954,2714.9583,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1955,2595.7578,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1956,2731.4602,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1957,2422.674,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1958,2369.2922,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1959,2399.6965,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1960,3051.1216,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1961,2989.6711,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1962,2686.219,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1963,3025.3235,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1964,2668.084,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1965,2813.2302,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1966,2980.6018,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1967,3665.0327,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1968,3002.2283,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1969,2830.9453,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1970,3224.7246,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1971,3190.5718,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1972,2931.0786,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1973,3294.5703,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1974,3287.7673,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1975,3044.6252,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1976,3027.4167,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1977,3111.0552,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1978,2950.7422,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1979,2902.1792,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1980,3133.5115,62,"Equatorial Guinea"
"Estonia","EST",1950,694.52875,49,"Estonia"
"Estonia","EST",1951,542.31647,49,"Estonia"
"Estonia","EST",1952,787.13763,49,"Estonia"
"Estonia","EST",1953,557.8095,49,"Estonia"
"Estonia","EST",1954,744.7187,49,"Estonia"
"Estonia","EST",1955,606.1329,49,"Estonia"
"Estonia","EST",1956,697.38464,49,"Estonia"
"Estonia","EST",1957,804.969,49,"Estonia"
"Estonia","EST",1958,658.8373,49,"Estonia"
"Estonia","EST",1959,585.6291,49,"Estonia"
"Estonia","EST",1960,723.62213,49,"Estonia"
"Estonia","EST",1961,717.6627,49,"Estonia"
"Estonia","EST",1962,875.9849,49,"Estonia"
"Estonia","EST",1963,650.9177,49,"Estonia"
"Estonia","EST",1964,581.36523,49,"Estonia"
"Estonia","EST",1965,656.12854,49,"Estonia"
"Estonia","EST",1966,756.0707,49,"Estonia"
"Estonia","EST",1967,755.77966,49,"Estonia"
"Estonia","EST",1968,688.9408,49,"Estonia"
"Estonia","EST",1969,630.7167,49,"Estonia"
"Estonia","EST",1970,707.1563,49,"Estonia"
"Estonia","EST",1971,727.9531,49,"Estonia"
"Estonia","EST",1972,810.41455,49,"Estonia"
"Estonia","EST",1973,793.6623,49,"Estonia"
"Estonia","EST",1974,804.49493,49,"Estonia"
"Estonia","EST",1975,669.2444,49,"Estonia"
"Estonia","EST",1976,623.8967,49,"Estonia"
"Estonia","EST",1977,805.0817,49,"Estonia"
"Estonia","EST",1978,863.6922,49,"Estonia"
"Estonia","EST",1979,743.5506,49,"Estonia"
"Estonia","EST",1980,755.54834,49,"Estonia"
"Ethiopia","ETH",1950,1591.2279,51,"Ethiopia"
"Ethiopia","ETH",1951,1557.9381,51,"Ethiopia"
"Ethiopia","ETH",1952,1578.6825,51,"Ethiopia"
"Ethiopia","ETH",1953,1604.6818,51,"Ethiopia"
"Ethiopia","ETH",1954,1111.561,51,"Ethiopia"
"Ethiopia","ETH",1955,1092.3322,51,"Ethiopia"
"Ethiopia","ETH",1956,1076.3269,51,"Ethiopia"
"Ethiopia","ETH",1957,1174.1792,51,"Ethiopia"
"Ethiopia","ETH",1958,1118.7847,51,"Ethiopia"
"Ethiopia","ETH",1959,1190.8696,51,"Ethiopia"
"Ethiopia","ETH",1960,1356.04,51,"Ethiopia"
"Ethiopia","ETH",1961,1253.666,51,"Ethiopia"
"Ethiopia","ETH",1962,1179.8188,51,"Ethiopia"
"Ethiopia","ETH",1963,1288.819,51,"Ethiopia"
"Ethiopia","ETH",1964,874.7652,51,"Ethiopia"
"Ethiopia","ETH",1965,823.8565,51,"Ethiopia"
"Ethiopia","ETH",1966,819.88556,51,"Ethiopia"
"Ethiopia","ETH",1967,1316.9678,51,"Ethiopia"
"Ethiopia","ETH",1968,1084.6687,51,"Ethiopia"
"Ethiopia","ETH",1969,973.9972,51,"Ethiopia"
"Ethiopia","ETH",1970,1077.7845,51,"Ethiopia"
"Ethiopia","ETH",1971,1106.3634,51,"Ethiopia"
"Ethiopia","ETH",1972,1116.0201,51,"Ethiopia"
"Ethiopia","ETH",1973,996.7113,51,"Ethiopia"
"Ethiopia","ETH",1974,1037.0109,51,"Ethiopia"
"Ethiopia","ETH",1975,1148.9513,51,"Ethiopia"
"Ethiopia","ETH",1976,1120.1993,51,"Ethiopia"
"Ethiopia","ETH",1977,1340.1573,51,"Ethiopia"
"Ethiopia","ETH",1978,1166.9194,51,"Ethiopia"
"Ethiopia","ETH",1979,1239.4711,51,"Ethiopia"
"Ethiopia","ETH",1980,1005.35095,51,"Ethiopia"
"Fiji","FJI",1950,2328.9646,53,"Fiji"
"Fiji","FJI",1951,2535.129,53,"Fiji"
"Fiji","FJI",1952,2291.3616,53,"Fiji"
"Fiji","FJI",1953,2255.734,53,"Fiji"
"Fiji","FJI",1954,2896.0505,53,"Fiji"
"Fiji","FJI",1955,2886.896,53,"Fiji"
"Fiji","FJI",1956,2952.876,53,"Fiji"
"Fiji","FJI",1957,2357.0278,53,"Fiji"
"Fiji","FJI",1958,2041.5505,53,"Fiji"
"Fiji","FJI",1959,2329.999,53,"Fiji"
"Fiji","FJI",1960,2593.2026,53,"Fiji"
"Fiji","FJI",1961,2210.539,53,"Fiji"
"Fiji","FJI",1962,2177.5786,53,"Fiji"
"Fiji","FJI",1963,2817.0972,53,"Fiji"
"Fiji","FJI",1964,2346.7104,53,"Fiji"
"Fiji","FJI",1965,2028.4478,53,"Fiji"
"Fiji","FJI",1966,1805.6425,53,"Fiji"
"Fiji","FJI",1967,2137.8672,53,"Fiji"
"Fiji","FJI",1968,2107.4304,53,"Fiji"
"Fiji","FJI",1969,1884.7356,53,"Fiji"
"Fiji","FJI",1970,2395.4927,53,"Fiji"
"Fiji","FJI",1971,2286.8203,53,"Fiji"
"Fiji","FJI",1972,2649.1123,53,"Fiji"
"Fiji","FJI",1973,2358.613,53,"Fiji"
"Fiji","FJI",1974,2758.6924,53,"Fiji"
"Fiji","FJI",1975,2998.1394,53,"Fiji"
"Fiji","FJI",1976,2370.5608,53,"Fiji"
"Fiji","FJI",1977,2351.4924,53,"Fiji"
"Fiji","FJI",1978,2121.043,53,"Fiji"
"Fiji","FJI",1979,2176.1624,53,"Fiji"
"Fiji","FJI",1980,2195.4985,53,"Fiji"
"Finland","FIN",1950,606.4379,52,"Finland"
"Finland","FIN",1951,626.73096,52,"Finland"
"Finland","FIN",1952,698.01526,52,"Finland"
"Finland","FIN",1953,654.67725,52,"Finland"
"Finland","FIN",1954,776.91077,52,"Finland"
"Finland","FIN",1955,623.37744,52,"Finland"
"Finland","FIN",1956,526.74646,52,"Finland"
"Finland","FIN",1957,759.9281,52,"Finland"
"Finland","FIN",1958,549.7407,52,"Finland"
"Finland","FIN",1959,589.2008,52,"Finland"
"Finland","FIN",1960,600.87476,52,"Finland"
"Finland","FIN",1961,726.6082,52,"Finland"
"Finland","FIN",1962,739.24146,52,"Finland"
"Finland","FIN",1963,602.7694,52,"Finland"
"Finland","FIN",1964,620.18567,52,"Finland"
"Finland","FIN",1965,703.6638,52,"Finland"
"Finland","FIN",1966,701.41547,52,"Finland"
"Finland","FIN",1967,759.94885,52,"Finland"
"Finland","FIN",1968,653.8357,52,"Finland"
"Finland","FIN",1969,582.82245,52,"Finland"
"Finland","FIN",1970,679.3827,52,"Finland"
"Finland","FIN",1971,689.7435,52,"Finland"
"Finland","FIN",1972,737.29114,52,"Finland"
"Finland","FIN",1973,674.1455,52,"Finland"
"Finland","FIN",1974,893.1398,52,"Finland"
"Finland","FIN",1975,664.8509,52,"Finland"
"Finland","FIN",1976,563.9578,52,"Finland"
"Finland","FIN",1977,747.368,52,"Finland"
"Finland","FIN",1978,560.6099,52,"Finland"
"Finland","FIN",1979,740.5514,52,"Finland"
"Finland","FIN",1980,613.90576,52,"Finland"
"France","FRA",1950,1007.44666,54,"France"
"France","FRA",1951,1147.6146,54,"France"
"France","FRA",1952,1058.9141,54,"France"
"France","FRA",1953,859.73755,54,"France"
"France","FRA",1954,1078.9777,54,"France"
"France","FRA",1955,1023.3704,54,"France"
"France","FRA",1956,1049.5818,54,"France"
"France","FRA",1957,960.966,54,"France"
"France","FRA",1958,1169.6868,54,"France"
"France","FRA",1959,998.6769,54,"France"
"France","FRA",1960,1220.1929,54,"France"
"France","FRA",1961,1040.0066,54,"France"
"France","FRA",1962,1014.5364,54,"France"
"France","FRA",1963,1138.7252,54,"France"
"France","FRA",1964,917.6195,54,"France"
"France","FRA",1965,1216.2567,54,"France"
"France","FRA",1966,1131.5442,54,"France"
"France","FRA",1967,1046.197,54,"France"
"France","FRA",1968,1189.8281,54,"France"
"France","FRA",1969,1225.7444,54,"France"
"France","FRA",1970,1242.0597,54,"France"
"France","FRA",1971,1121.1215,54,"France"
"France","FRA",1972,1194.9325,54,"France"
"France","FRA",1973,1030.1262,54,"France"
"France","FRA",1974,1194.7803,54,"France"
"France","FRA",1975,1077.5142,54,"France"
"France","FRA",1976,1048.936,54,"France"
"France","FRA",1977,1195.6394,54,"France"
"France","FRA",1978,1107.1968,54,"France"
"France","FRA",1979,1256.1044,54,"France"
"France","FRA",1980,1136.2119,54,"France"
"Gabon","GAB",1950,1814.4504,55,"Gabon"
"Gabon","GAB",1951,2191.588,55,"Gabon"
"Gabon","GAB",1952,2232.316,55,"Gabon"
"Gabon","GAB",1953,1951.199,55,"Gabon"
"Gabon","GAB",1954,1886.9307,55,"Gabon"
"Gabon","GAB",1955,1662.2882,55,"Gabon"
"Gabon","GAB",1956,1722.5725,55,"Gabon"
"Gabon","GAB",1957,1493.786,55,"Gabon"
"Gabon","GAB",1958,1451.2297,55,"Gabon"
"Gabon","GAB",1959,1842.4551,55,"Gabon"
"Gabon","GAB",1960,2256.8784,55,"Gabon"
"Gabon","GAB",1961,2357.981,55,"Gabon"
"Gabon","GAB",1962,1909.6143,55,"Gabon"
"Gabon","GAB",1963,2061.2212,55,"Gabon"
"Gabon","GAB",1964,1715.8279,55,"Gabon"
"Gabon","GAB",1965,1822.4795,55,"Gabon"
"Gabon","GAB",1966,2055.5132,55,"Gabon"
"Gabon","GAB",1967,2557.701,55,"Gabon"
"Gabon","GAB",1968,1985.7401,55,"Gabon"
"Gabon","GAB",1969,1782.8885,55,"Gabon"
"Gabon","GAB",1970,2114.3398,55,"Gabon"
"Gabon","GAB",1971,1984.3265,55,"Gabon"
"Gabon","GAB",1972,1957.3939,55,"Gabon"
"Gabon","GAB",1973,2293.8582,55,"Gabon"
"Gabon","GAB",1974,2246.4897,55,"Gabon"
"Gabon","GAB",1975,2178.7388,55,"Gabon"
"Gabon","GAB",1976,2127.2764,55,"Gabon"
"Gabon","GAB",1977,2207.8057,55,"Gabon"
"Gabon","GAB",1978,1832.8348,55,"Gabon"
"Gabon","GAB",1979,2126.9443,55,"Gabon"
"Gabon","GAB",1980,2216.4834,55,"Gabon"
"Gambia","GMB",1950,945.8885,60,"Gambia"
"Gambia","GMB",1951,1155.8912,60,"Gambia"
"Gambia","GMB",1952,895.093,60,"Gambia"
"Gambia","GMB",1953,904.0582,60,"Gambia"
"Gambia","GMB",1954,1110.3281,60,"Gambia"
"Gambia","GMB",1955,1200.5809,60,"Gambia"
"Gambia","GMB",1956,947.94336,60,"Gambia"
"Gambia","GMB",1957,1030.7607,60,"Gambia"
"Gambia","GMB",1958,1033.9526,60,"Gambia"
"Gambia","GMB",1959,709.0173,60,"Gambia"
"Gambia","GMB",1960,804.47705,60,"Gambia"
"Gambia","GMB",1961,1045.98,60,"Gambia"
"Gambia","GMB",1962,921.3002,60,"Gambia"
"Gambia","GMB",1963,1023.14594,60,"Gambia"
"Gambia","GMB",1964,975.4237,60,"Gambia"
"Gambia","GMB",1965,1008.54126,60,"Gambia"
"Gambia","GMB",1966,925.74,60,"Gambia"
"Gambia","GMB",1967,1204.4873,60,"Gambia"
"Gambia","GMB",1968,658.7602,60,"Gambia"
"Gambia","GMB",1969,1079.3103,60,"Gambia"
"Gambia","GMB",1970,738.81116,60,"Gambia"
"Gambia","GMB",1971,933.364,60,"Gambia"
"Gambia","GMB",1972,762.25574,60,"Gambia"
"Gambia","GMB",1973,709.8684,60,"Gambia"
"Gambia","GMB",1974,736.72705,60,"Gambia"
"Gambia","GMB",1975,855.5925,60,"Gambia"
"Gambia","GMB",1976,809.49866,60,"Gambia"
"Gambia","GMB",1977,551.20483,60,"Gambia"
"Gambia","GMB",1978,987.2933,60,"Gambia"
"Gambia","GMB",1979,850.4946,60,"Gambia"
"Gambia","GMB",1980,677.10144,60,"Gambia"
"Georgia","GEO",1950,1237.1646,57,"Georgia"
"Georgia","GEO",1951,1404.7626,57,"Georgia"
"Georgia","GEO",1952,1115.6643,57,"Georgia"
"Georgia","GEO",1953,1474.9012,57,"Georgia"
"Georgia","GEO",1954,1091.936,57,"Georgia"
"Georgia","GEO",1955,1244.7266,57,"Georgia"
"Georgia","GEO",1956,1298.8734,57,"Georgia"
"Georgia","GEO",1957,1055.4277,57,"Georgia"
"Georgia","GEO",1958,1332.8921,57,"Georgia"
"Georgia","GEO",1959,1322.2877,57,"Georgia"
"Georgia","GEO",1960,1271.6821,57,"Georgia"
"Georgia","GEO",1961,1269.0259,57,"Georgia"
"Georgia","GEO",1962,1182.7493,57,"Georgia"
"Georgia","GEO",1963,1655.7145,57,"Georgia"
"Georgia","GEO",1964,1313.58,57,"Georgia"
"Georgia","GEO",1965,1342.4529,57,"Georgia"
"Georgia","GEO",1966,1143.725,57,"Georgia"
"Georgia","GEO",1967,1520.7867,57,"Georgia"
"Georgia","GEO",1968,1299.2467,57,"Georgia"
"Georgia","GEO",1969,1132.0332,57,"Georgia"
"Georgia","GEO",1970,1424.9799,57,"Georgia"
"Georgia","GEO",1971,1240.9229,57,"Georgia"
"Georgia","GEO",1972,1363.4675,57,"Georgia"
"Georgia","GEO",1973,1304.6072,57,"Georgia"
"Georgia","GEO",1974,1063.3483,57,"Georgia"
"Georgia","GEO",1975,1285.5731,57,"Georgia"
"Georgia","GEO",1976,1250.1708,57,"Georgia"
"Georgia","GEO",1977,1270.4828,57,"Georgia"
"Georgia","GEO",1978,1479.5703,57,"Georgia"
"Georgia","GEO",1979,1304.2721,57,"Georgia"
"Georgia","GEO",1980,1306.6653,57,"Georgia"
"Germany","DEU",1950,790.8431,40,"Germany"
"Germany","DEU",1951,758.1261,40,"Germany"
"Germany","DEU",1952,830.3705,40,"Germany"
"Germany","DEU",1953,640.35815,40,"Germany"
"Germany","DEU",1954,885.7753,40,"Germany"
"Germany","DEU",1955,777.39703,40,"Germany"
"Germany","DEU",1956,854.1851,40,"Germany"
"Germany","DEU",1957,797.4104,40,"Germany"
"Germany","DEU",1958,911.89984,40,"Germany"
"Germany","DEU",1959,589.67456,40,"Germany"
"Germany","DEU",1960,893.7657,40,"Germany"
"Germany","DEU",1961,882.0518,40,"Germany"
"Germany","DEU",1962,762.8355,40,"Germany"
"Germany","DEU",1963,723.7723,40,"Germany"
"Germany","DEU",1964,729.53143,40,"Germany"
"Germany","DEU",1965,1069.9663,40,"Germany"
"Germany","DEU",1966,1028.188,40,"Germany"
"Germany","DEU",1967,949.3104,40,"Germany"
"Germany","DEU",1968,914.99786,40,"Germany"
"Germany","DEU",1969,831.68506,40,"Germany"
"Germany","DEU",1970,999.90546,40,"Germany"
"Germany","DEU",1971,712.2249,40,"Germany"
"Germany","DEU",1972,799.3746,40,"Germany"
"Germany","DEU",1973,817.582,40,"Germany"
"Germany","DEU",1974,974.2515,40,"Germany"
"Germany","DEU",1975,767.9621,40,"Germany"
"Germany","DEU",1976,682.29626,40,"Germany"
"Germany","DEU",1977,919.3614,40,"Germany"
"Germany","DEU",1978,881.4935,40,"Germany"
"Germany","DEU",1979,909.35535,40,"Germany"
"Germany","DEU",1980,935.98303,40,"Germany"
"Ghana","GHA",1950,1083.5656,58,"Ghana"
"Ghana","GHA",1951,1186.7861,58,"Ghana"
"Ghana","GHA",1952,1077.997,58,"Ghana"
"Ghana","GHA",1953,977.33185,58,"Ghana"
"Ghana","GHA",1954,987.362,58,"Ghana"
"Ghana","GHA",1955,1118.9222,58,"Ghana"
"Ghana","GHA",1956,1051.723,58,"Ghana"
"Ghana","GHA",1957,1421.3475,58,"Ghana"
"Ghana","GHA",1958,859.11,58,"Ghana"
"Ghana","GHA",1959,1082.2722,58,"Ghana"
"Ghana","GHA",1960,1155.111,58,"Ghana"
"Ghana","GHA",1961,862.4499,58,"Ghana"
"Ghana","GHA",1962,1214.8557,58,"Ghana"
"Ghana","GHA",1963,1239.9553,58,"Ghana"
"Ghana","GHA",1964,907.2637,58,"Ghana"
"Ghana","GHA",1965,1109.5465,58,"Ghana"
"Ghana","GHA",1966,1036.6385,58,"Ghana"
"Ghana","GHA",1967,1249.4404,58,"Ghana"
"Ghana","GHA",1968,1646.3395,58,"Ghana"
"Ghana","GHA",1969,1194.5679,58,"Ghana"
"Ghana","GHA",1970,1205.2063,58,"Ghana"
