"Entity.x","Code","Year","Annual.precipitation","X","Entity.y"
"Congo, DR","COD",2009,1655.5414,31,"Congo, DR"
"Congo, DR","COD",2010,1613.9005,31,"Congo, DR"
"Congo, DR","COD",2011,1556.0334,31,"Congo, DR"
"Congo, DR","COD",2012,1524.937,31,"Congo, DR"
"Congo, DR","COD",2013,1442.6162,31,"Congo, DR"
"Congo, DR","COD",2014,1445.0148,31,"Congo, DR"
"Congo, DR","COD",2015,1498.2124,31,"Congo, DR"
"Congo, DR","COD",2016,1468.9596,31,"Congo, DR"
"Congo, DR","COD",2017,1542.0009,31,"Congo, DR"
"Congo, DR","COD",2018,1521.4363,31,"Congo, DR"
"Congo, DR","COD",2019,1561.9,31,"Congo, DR"
"Congo, DR","COD",2020,1528.4148,31,"Congo, DR"
"Congo, DR","COD",2021,1373.9222,31,"Congo, DR"
"Congo, DR","COD",2022,1457.3022,31,"Congo, DR"
"Congo, DR","COD",2023,1571.5752,31,"Congo, DR"
"Denmark","DNK",1982,761.9641,42,"Denmark"
"Denmark","DNK",1983,812.52594,42,"Denmark"
"Denmark","DNK",1984,780.8367,42,"Denmark"
"Denmark","DNK",1985,835.75116,42,"Denmark"
"Denmark","DNK",1986,737.6959,42,"Denmark"
"Denmark","DNK",1987,795.64197,42,"Denmark"
"Denmark","DNK",1988,854.71924,42,"Denmark"
"Denmark","DNK",1989,628.8697,42,"Denmark"
"Denmark","DNK",1990,842.59906,42,"Denmark"
"Denmark","DNK",1991,679.183,42,"Denmark"
"Denmark","DNK",1992,679.43933,42,"Denmark"
"Denmark","DNK",1993,795.3834,42,"Denmark"
"Denmark","DNK",1994,848.96484,42,"Denmark"
"Denmark","DNK",1995,691.5525,42,"Denmark"
"Denmark","DNK",1996,561.79553,42,"Denmark"
"Denmark","DNK",1997,671.6425,42,"Denmark"
"Denmark","DNK",1998,906.7091,42,"Denmark"
"Denmark","DNK",1999,935.03326,42,"Denmark"
"Denmark","DNK",2000,847.54553,42,"Denmark"
"Denmark","DNK",2001,840.2585,42,"Denmark"
"Denmark","DNK",2002,872.804,42,"Denmark"
"Denmark","DNK",2003,666.75323,42,"Denmark"
"Denmark","DNK",2004,837.38983,42,"Denmark"
"Denmark","DNK",2005,703.6467,42,"Denmark"
"Denmark","DNK",2006,861.4709,42,"Denmark"
"Denmark","DNK",2007,917.5121,42,"Denmark"
"Denmark","DNK",2008,815.2575,42,"Denmark"
"Denmark","DNK",2009,792.0068,42,"Denmark"
"Denmark","DNK",2010,774.97284,42,"Denmark"
"Denmark","DNK",2011,800.2204,42,"Denmark"
"Denmark","DNK",2012,881.1772,42,"Denmark"
"Denmark","DNK",2013,733.3232,42,"Denmark"
"Denmark","DNK",2014,853.61584,42,"Denmark"
"Denmark","DNK",2015,962.9953,42,"Denmark"
"Denmark","DNK",2016,753.78033,42,"Denmark"
"Denmark","DNK",2017,925.9954,42,"Denmark"
"Denmark","DNK",2018,650.0155,42,"Denmark"
"Denmark","DNK",2019,941.4722,42,"Denmark"
"Denmark","DNK",2020,835.8943,42,"Denmark"
"Denmark","DNK",2021,821.4956,42,"Denmark"
"Denmark","DNK",2022,787.7831,42,"Denmark"
"Denmark","DNK",2023,999.4071,42,"Denmark"
"Djibouti","DJI",1982,361.51334,41,"Djibouti"
"Djibouti","DJI",1983,256.65845,41,"Djibouti"
"Djibouti","DJI",1984,201.40768,41,"Djibouti"
"Djibouti","DJI",1985,328.27835,41,"Djibouti"
"Djibouti","DJI",1986,274.6329,41,"Djibouti"
"Djibouti","DJI",1987,204.26428,41,"Djibouti"
"Djibouti","DJI",1988,287.76993,41,"Djibouti"
"Djibouti","DJI",1989,296.1249,41,"Djibouti"
"Djibouti","DJI",1990,179.70946,41,"Djibouti"
"Djibouti","DJI",1991,143.06706,41,"Djibouti"
"Djibouti","DJI",1992,236.09161,41,"Djibouti"
"Djibouti","DJI",1993,219.68999,41,"Djibouti"
"Djibouti","DJI",1994,190.0586,41,"Djibouti"
"Djibouti","DJI",1995,244.31952,41,"Djibouti"
"Djibouti","DJI",1996,275.6854,41,"Djibouti"
"Djibouti","DJI",1997,240.6326,41,"Djibouti"
"Djibouti","DJI",1998,346.50076,41,"Djibouti"
"Djibouti","DJI",1999,210.11742,41,"Djibouti"
"Djibouti","DJI",2000,280.75272,41,"Djibouti"
"Djibouti","DJI",2001,229.79076,41,"Djibouti"
"Djibouti","DJI",2002,198.29358,41,"Djibouti"
"Djibouti","DJI",2003,230.95697,41,"Djibouti"
"Djibouti","DJI",2004,190.81488,41,"Djibouti"
"Djibouti","DJI",2005,198.54387,41,"Djibouti"
"Djibouti","DJI",2006,272.8366,41,"Djibouti"
"Djibouti","DJI",2007,168.2402,41,"Djibouti"
"Djibouti","DJI",2008,105.80058,41,"Djibouti"
"Djibouti","DJI",2009,106.98195,41,"Djibouti"
"Djibouti","DJI",2010,251.05092,41,"Djibouti"
"Djibouti","DJI",2011,194.20972,41,"Djibouti"
"Djibouti","DJI",2012,108.25835,41,"Djibouti"
"Djibouti","DJI",2013,219.94368,41,"Djibouti"
"Djibouti","DJI",2014,198.56938,41,"Djibouti"
"Djibouti","DJI",2015,155.62898,41,"Djibouti"
"Djibouti","DJI",2016,238.25746,41,"Djibouti"
"Djibouti","DJI",2017,147.30887,41,"Djibouti"
"Djibouti","DJI",2018,173.71176,41,"Djibouti"
"Djibouti","DJI",2019,222.95544,41,"Djibouti"
"Djibouti","DJI",2020,250.55367,41,"Djibouti"
"Djibouti","DJI",2021,187.95984,41,"Djibouti"
"Djibouti","DJI",2022,168.57025,41,"Djibouti"
"Djibouti","DJI",2023,193.3338,41,"Djibouti"
"Dominican Republic","DOM",1982,1098.3956,43,"Dominican Republic"
"Dominican Republic","DOM",1983,1189.0321,43,"Dominican Republic"
"Dominican Republic","DOM",1984,1143.1741,43,"Dominican Republic"
"Dominican Republic","DOM",1985,1126.5112,43,"Dominican Republic"
"Dominican Republic","DOM",1986,1340.7855,43,"Dominican Republic"
"Dominican Republic","DOM",1987,1500.2253,43,"Dominican Republic"
"Dominican Republic","DOM",1988,1286.6655,43,"Dominican Republic"
"Dominican Republic","DOM",1989,985.1913,43,"Dominican Republic"
"Dominican Republic","DOM",1990,1197.4863,43,"Dominican Republic"
"Dominican Republic","DOM",1991,885.2694,43,"Dominican Republic"
"Dominican Republic","DOM",1992,1239.1819,43,"Dominican Republic"
"Dominican Republic","DOM",1993,1237.8335,43,"Dominican Republic"
"Dominican Republic","DOM",1994,882.69904,43,"Dominican Republic"
"Dominican Republic","DOM",1995,963.1369,43,"Dominican Republic"
"Dominican Republic","DOM",1996,1187.1318,43,"Dominican Republic"
"Dominican Republic","DOM",1997,784.29376,43,"Dominican Republic"
"Dominican Republic","DOM",1998,1265.3131,43,"Dominican Republic"
"Dominican Republic","DOM",1999,1167.8141,43,"Dominican Republic"
"Dominican Republic","DOM",2000,863.4387,43,"Dominican Republic"
"Dominican Republic","DOM",2001,949.151,43,"Dominican Republic"
"Dominican Republic","DOM",2002,865.4078,43,"Dominican Republic"
"Dominican Republic","DOM",2003,1099.8566,43,"Dominican Republic"
"Dominican Republic","DOM",2004,1108.9265,43,"Dominican Republic"
"Dominican Republic","DOM",2005,1392.5913,43,"Dominican Republic"
"Dominican Republic","DOM",2006,1058.0074,43,"Dominican Republic"
"Dominican Republic","DOM",2007,1348.3596,43,"Dominican Republic"
"Dominican Republic","DOM",2008,1139.9596,43,"Dominican Republic"
"Dominican Republic","DOM",2009,1039.6968,43,"Dominican Republic"
"Dominican Republic","DOM",2010,1337.3043,43,"Dominican Republic"
"Dominican Republic","DOM",2011,1229.7106,43,"Dominican Republic"
"Dominican Republic","DOM",2012,1251.8098,43,"Dominican Republic"
"Dominican Republic","DOM",2013,995.881,43,"Dominican Republic"
"Dominican Republic","DOM",2014,820.362,43,"Dominican Republic"
"Dominican Republic","DOM",2015,780.31335,43,"Dominican Republic"
"Dominican Republic","DOM",2016,1292.5046,43,"Dominican Republic"
"Dominican Republic","DOM",2017,1338.9391,43,"Dominican Republic"
"Dominican Republic","DOM",2018,904.4149,43,"Dominican Republic"
"Dominican Republic","DOM",2019,890.177,43,"Dominican Republic"
"Dominican Republic","DOM",2020,1017.2281,43,"Dominican Republic"
"Dominican Republic","DOM",2021,925.57385,43,"Dominican Republic"
"Dominican Republic","DOM",2022,967.0582,43,"Dominican Republic"
"Dominican Republic","DOM",2023,987.3248,43,"Dominican Republic"
"Timor-Leste","TLS",1982,1327.4945,149,"Timor-Leste"
"Timor-Leste","TLS",1983,1824.179,149,"Timor-Leste"
"Timor-Leste","TLS",1984,1987.2959,149,"Timor-Leste"
"Timor-Leste","TLS",1985,1544.0514,149,"Timor-Leste"
"Timor-Leste","TLS",1986,1969.7451,149,"Timor-Leste"
"Timor-Leste","TLS",1987,1481.5507,149,"Timor-Leste"
"Timor-Leste","TLS",1988,1891.8988,149,"Timor-Leste"
"Timor-Leste","TLS",1989,1576.3439,149,"Timor-Leste"
"Timor-Leste","TLS",1990,1644.7783,149,"Timor-Leste"
"Timor-Leste","TLS",1991,1233.2638,149,"Timor-Leste"
"Timor-Leste","TLS",1992,1373.4683,149,"Timor-Leste"
"Timor-Leste","TLS",1993,1550.1792,149,"Timor-Leste"
"Timor-Leste","TLS",1994,1398.9635,149,"Timor-Leste"
"Timor-Leste","TLS",1995,1867.0747,149,"Timor-Leste"
"Timor-Leste","TLS",1996,1717.9735,149,"Timor-Leste"
"Timor-Leste","TLS",1997,1327.6327,149,"Timor-Leste"
"Timor-Leste","TLS",1998,2046.8423,149,"Timor-Leste"
"Timor-Leste","TLS",1999,2111.722,149,"Timor-Leste"
"Timor-Leste","TLS",2000,2146.3489,149,"Timor-Leste"
"Timor-Leste","TLS",2001,1950.5366,149,"Timor-Leste"
"Timor-Leste","TLS",2002,1261.9478,149,"Timor-Leste"
"Timor-Leste","TLS",2003,1468.7395,149,"Timor-Leste"
"Timor-Leste","TLS",2004,1582.3069,149,"Timor-Leste"
"Timor-Leste","TLS",2005,1339.0504,149,"Timor-Leste"
"Timor-Leste","TLS",2006,1897.4858,149,"Timor-Leste"
"Timor-Leste","TLS",2007,1605.0131,149,"Timor-Leste"
"Timor-Leste","TLS",2008,1738.8997,149,"Timor-Leste"
"Timor-Leste","TLS",2009,1459.4797,149,"Timor-Leste"
"Timor-Leste","TLS",2010,2244.0396,149,"Timor-Leste"
"Timor-Leste","TLS",2011,1879.1172,149,"Timor-Leste"
"Timor-Leste","TLS",2012,1642.9713,149,"Timor-Leste"
"Timor-Leste","TLS",2013,2167.3264,149,"Timor-Leste"
"Timor-Leste","TLS",2014,1398.5331,149,"Timor-Leste"
"Timor-Leste","TLS",2015,1301.1462,149,"Timor-Leste"
"Timor-Leste","TLS",2016,1732.3934,149,"Timor-Leste"
"Timor-Leste","TLS",2017,1926.6423,149,"Timor-Leste"
"Timor-Leste","TLS",2018,1544.9492,149,"Timor-Leste"
"Timor-Leste","TLS",2019,1390.4246,149,"Timor-Leste"
"Timor-Leste","TLS",2020,1698.7617,149,"Timor-Leste"
"Timor-Leste","TLS",2021,2112.871,149,"Timor-Leste"
"Timor-Leste","TLS",2022,2142.8586,149,"Timor-Leste"
"Timor-Leste","TLS",2023,1526.1194,149,"Timor-Leste"
"Ecuador","ECU",1982,3443.8904,44,"Ecuador"
"Ecuador","ECU",1983,4221.091,44,"Ecuador"
"Ecuador","ECU",1984,3053.6968,44,"Ecuador"
"Ecuador","ECU",1985,2559.7883,44,"Ecuador"
"Ecuador","ECU",1986,3171.8975,44,"Ecuador"
"Ecuador","ECU",1987,3400.1147,44,"Ecuador"
"Ecuador","ECU",1988,2870.9634,44,"Ecuador"
"Ecuador","ECU",1989,2977.468,44,"Ecuador"
"Ecuador","ECU",1990,2836.5576,44,"Ecuador"
"Ecuador","ECU",1991,3012.6484,44,"Ecuador"
"Ecuador","ECU",1992,3359.2974,44,"Ecuador"
"Ecuador","ECU",1993,3235.0378,44,"Ecuador"
"Ecuador","ECU",1994,3233.996,44,"Ecuador"
"Ecuador","ECU",1995,3073.977,44,"Ecuador"
"Ecuador","ECU",1996,2852.1826,44,"Ecuador"
"Ecuador","ECU",1997,4195.349,44,"Ecuador"
"Ecuador","ECU",1998,4267.0137,44,"Ecuador"
"Ecuador","ECU",1999,3350.052,44,"Ecuador"
"Ecuador","ECU",2000,3187.6357,44,"Ecuador"
"Ecuador","ECU",2001,3106.6458,44,"Ecuador"
"Ecuador","ECU",2002,3243.8533,44,"Ecuador"
"Ecuador","ECU",2003,3018.2407,44,"Ecuador"
"Ecuador","ECU",2004,2790.1672,44,"Ecuador"
"Ecuador","ECU",2005,2654.2468,44,"Ecuador"
"Ecuador","ECU",2006,2993.5786,44,"Ecuador"
"Ecuador","ECU",2007,2850.7659,44,"Ecuador"
"Ecuador","ECU",2008,3172.7634,44,"Ecuador"
"Ecuador","ECU",2009,2993.6255,44,"Ecuador"
"Ecuador","ECU",2010,3018.4612,44,"Ecuador"
"Ecuador","ECU",2011,2945.1487,44,"Ecuador"
"Ecuador","ECU",2012,3372.2727,44,"Ecuador"
"Ecuador","ECU",2013,3004.0505,44,"Ecuador"
"Ecuador","ECU",2014,3199.9114,44,"Ecuador"
"Ecuador","ECU",2015,3400.0042,44,"Ecuador"
"Ecuador","ECU",2016,3188.651,44,"Ecuador"
"Ecuador","ECU",2017,3604.02,44,"Ecuador"
"Ecuador","ECU",2018,3277.838,44,"Ecuador"
"Ecuador","ECU",2019,3594.0806,44,"Ecuador"
"Ecuador","ECU",2020,2860.667,44,"Ecuador"
"Ecuador","ECU",2021,3302.6785,44,"Ecuador"
"Ecuador","ECU",2022,2901.1992,44,"Ecuador"
"Ecuador","ECU",2023,3385.1108,44,"Ecuador"
"Egypt","EGY",1982,14.325421,45,"Egypt"
"Egypt","EGY",1983,10.221658,45,"Egypt"
"Egypt","EGY",1984,7.2684746,45,"Egypt"
"Egypt","EGY",1985,27.493744,45,"Egypt"
"Egypt","EGY",1986,10.896241,45,"Egypt"
"Egypt","EGY",1987,10.867878,45,"Egypt"
"Egypt","EGY",1988,23.458887,45,"Egypt"
"Egypt","EGY",1989,7.975403,45,"Egypt"
"Egypt","EGY",1990,10.959952,45,"Egypt"
"Egypt","EGY",1991,21.219618,45,"Egypt"
"Egypt","EGY",1992,14.116264,45,"Egypt"
"Egypt","EGY",1993,13.397671,45,"Egypt"
"Egypt","EGY",1994,22.219501,45,"Egypt"
"Egypt","EGY",1995,9.17256,45,"Egypt"
"Egypt","EGY",1996,13.56788,45,"Egypt"
"Egypt","EGY",1997,12.759303,45,"Egypt"
"Egypt","EGY",1998,8.777616,45,"Egypt"
"Egypt","EGY",1999,8.465639,45,"Egypt"
"Egypt","EGY",2000,10.938227,45,"Egypt"
"Egypt","EGY",2001,6.1983685,45,"Egypt"
"Egypt","EGY",2002,8.8008,45,"Egypt"
"Egypt","EGY",2003,6.5361843,45,"Egypt"
"Egypt","EGY",2004,8.519823,45,"Egypt"
"Egypt","EGY",2005,9.82201,45,"Egypt"
"Egypt","EGY",2006,8.566395,45,"Egypt"
"Egypt","EGY",2007,7.768105,45,"Egypt"
"Egypt","EGY",2008,10.190325,45,"Egypt"
"Egypt","EGY",2009,5.709394,45,"Egypt"
"Egypt","EGY",2010,9.275032,45,"Egypt"
"Egypt","EGY",2011,11.657751,45,"Egypt"
"Egypt","EGY",2012,9.0262575,45,"Egypt"
"Egypt","EGY",2013,8.34276,45,"Egypt"
"Egypt","EGY",2014,13.213127,45,"Egypt"
"Egypt","EGY",2015,15.066537,45,"Egypt"
"Egypt","EGY",2016,9.562314,45,"Egypt"
"Egypt","EGY",2017,7.159225,45,"Egypt"
"Egypt","EGY",2018,14.129065,45,"Egypt"
"Egypt","EGY",2019,15.139509,45,"Egypt"
"Egypt","EGY",2020,26.94142,45,"Egypt"
"Egypt","EGY",2021,10.798695,45,"Egypt"
"Egypt","EGY",2022,10.5963745,45,"Egypt"
"Egypt","EGY",2023,11.435585,45,"Egypt"
"Equatorial Guinea","GNQ",1982,3069.555,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1983,2619.5562,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1984,3330.5034,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1985,3308.5264,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1986,2994.8347,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1987,3076.1433,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1988,3398.4038,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1989,2890.1377,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1990,2997.642,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1991,2794.798,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1992,2527.737,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1993,3079.3618,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1994,3112.5066,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1995,2927.2153,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1996,2954.5056,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1997,2911.8467,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1998,3072.887,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",1999,3532.2515,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2000,3156.764,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2001,2706.397,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2002,2958.8066,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2003,3272.606,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2004,3021.0244,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2005,2420.9548,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2006,2849.4265,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2007,3050.6665,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2008,2979.0354,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2009,2943.7593,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2010,2628.5112,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2011,2782.183,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2012,2957.121,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2013,2652.1953,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2014,3005.8188,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2015,2630.9714,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2016,3053.9634,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2017,3037.1357,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2018,3028.3462,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2019,3309.377,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2020,2992.632,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2021,2979.689,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2022,2669.5398,62,"Equatorial Guinea"
"Equatorial Guinea","GNQ",2023,2892.4253,62,"Equatorial Guinea"
"Estonia","EST",1982,659.96124,49,"Estonia"
"Estonia","EST",1983,800.89105,49,"Estonia"
"Estonia","EST",1984,780.85626,49,"Estonia"
"Estonia","EST",1985,820.37067,49,"Estonia"
"Estonia","EST",1986,759.4033,49,"Estonia"
"Estonia","EST",1987,797.09796,49,"Estonia"
"Estonia","EST",1988,856.6115,49,"Estonia"
"Estonia","EST",1989,780.5223,49,"Estonia"
"Estonia","EST",1990,866.4656,49,"Estonia"
"Estonia","EST",1991,754.7973,49,"Estonia"
"Estonia","EST",1992,647.2045,49,"Estonia"
"Estonia","EST",1993,751.086,49,"Estonia"
"Estonia","EST",1994,724.0354,49,"Estonia"
"Estonia","EST",1995,749.592,49,"Estonia"
"Estonia","EST",1996,618.68665,49,"Estonia"
"Estonia","EST",1997,702.2126,49,"Estonia"
"Estonia","EST",1998,816.53723,49,"Estonia"
"Estonia","EST",1999,671.20856,49,"Estonia"
"Estonia","EST",2000,759.66187,49,"Estonia"
"Estonia","EST",2001,807.317,49,"Estonia"
"Estonia","EST",2002,603.761,49,"Estonia"
"Estonia","EST",2003,702.7277,49,"Estonia"
"Estonia","EST",2004,786.2114,49,"Estonia"
"Estonia","EST",2005,640.3545,49,"Estonia"
"Estonia","EST",2006,588.1199,49,"Estonia"
"Estonia","EST",2007,778.1093,49,"Estonia"
"Estonia","EST",2008,921.9329,49,"Estonia"
"Estonia","EST",2009,804.7174,49,"Estonia"
"Estonia","EST",2010,827.48566,49,"Estonia"
"Estonia","EST",2011,719.7168,49,"Estonia"
"Estonia","EST",2012,936.0969,49,"Estonia"
"Estonia","EST",2013,637.92993,49,"Estonia"
"Estonia","EST",2014,707.256,49,"Estonia"
"Estonia","EST",2015,691.13116,49,"Estonia"
"Estonia","EST",2016,800.95154,49,"Estonia"
"Estonia","EST",2017,832.7084,49,"Estonia"
"Estonia","EST",2018,583.99097,49,"Estonia"
"Estonia","EST",2019,778.66614,49,"Estonia"
"Estonia","EST",2020,793.3733,49,"Estonia"
"Estonia","EST",2021,758.8912,49,"Estonia"
"Estonia","EST",2022,681.25024,49,"Estonia"
"Estonia","EST",2023,790.3306,49,"Estonia"
"Ethiopia","ETH",1982,1119.0774,51,"Ethiopia"
"Ethiopia","ETH",1983,1093.1946,51,"Ethiopia"
"Ethiopia","ETH",1984,903.0667,51,"Ethiopia"
"Ethiopia","ETH",1985,1248.5026,51,"Ethiopia"
"Ethiopia","ETH",1986,1112.5734,51,"Ethiopia"
"Ethiopia","ETH",1987,1090.057,51,"Ethiopia"
"Ethiopia","ETH",1988,1068.2931,51,"Ethiopia"
"Ethiopia","ETH",1989,1069.6731,51,"Ethiopia"
"Ethiopia","ETH",1990,990.88434,51,"Ethiopia"
"Ethiopia","ETH",1991,968.0447,51,"Ethiopia"
"Ethiopia","ETH",1992,975.28546,51,"Ethiopia"
"Ethiopia","ETH",1993,1021.06573,51,"Ethiopia"
"Ethiopia","ETH",1994,1025.0121,51,"Ethiopia"
"Ethiopia","ETH",1995,1005.998,51,"Ethiopia"
"Ethiopia","ETH",1996,1157.9468,51,"Ethiopia"
"Ethiopia","ETH",1997,1202.279,51,"Ethiopia"
"Ethiopia","ETH",1998,1018.27075,51,"Ethiopia"
"Ethiopia","ETH",1999,919.51556,51,"Ethiopia"
"Ethiopia","ETH",2000,937.86566,51,"Ethiopia"
"Ethiopia","ETH",2001,995.9235,51,"Ethiopia"
"Ethiopia","ETH",2002,922.9441,51,"Ethiopia"
"Ethiopia","ETH",2003,942.69977,51,"Ethiopia"
"Ethiopia","ETH",2004,967.6139,51,"Ethiopia"
"Ethiopia","ETH",2005,1017.88763,51,"Ethiopia"
"Ethiopia","ETH",2006,1128.861,51,"Ethiopia"
"Ethiopia","ETH",2007,964.87585,51,"Ethiopia"
"Ethiopia","ETH",2008,918.3845,51,"Ethiopia"
"Ethiopia","ETH",2009,816.83655,51,"Ethiopia"
"Ethiopia","ETH",2010,1068.4465,51,"Ethiopia"
"Ethiopia","ETH",2011,949.54614,51,"Ethiopia"
"Ethiopia","ETH",2012,948.15753,51,"Ethiopia"
"Ethiopia","ETH",2013,1059.8037,51,"Ethiopia"
"Ethiopia","ETH",2014,1034.0714,51,"Ethiopia"
"Ethiopia","ETH",2015,937.7638,51,"Ethiopia"
"Ethiopia","ETH",2016,965.4886,51,"Ethiopia"
"Ethiopia","ETH",2017,960.3114,51,"Ethiopia"
"Ethiopia","ETH",2018,1057.4076,51,"Ethiopia"
"Ethiopia","ETH",2019,1146.1527,51,"Ethiopia"
"Ethiopia","ETH",2020,1035.2386,51,"Ethiopia"
"Ethiopia","ETH",2021,822.3942,51,"Ethiopia"
"Ethiopia","ETH",2022,789.82904,51,"Ethiopia"
"Ethiopia","ETH",2023,1045.1627,51,"Ethiopia"
"Fiji","FJI",1982,2737.7224,53,"Fiji"
"Fiji","FJI",1983,1862.8733,53,"Fiji"
"Fiji","FJI",1984,2222.423,53,"Fiji"
"Fiji","FJI",1985,2064.7466,53,"Fiji"
"Fiji","FJI",1986,2272.1304,53,"Fiji"
"Fiji","FJI",1987,1309.352,53,"Fiji"
"Fiji","FJI",1988,2346.0134,53,"Fiji"
"Fiji","FJI",1989,2183.8472,53,"Fiji"
"Fiji","FJI",1990,2212.9546,53,"Fiji"
"Fiji","FJI",1991,2082.822,53,"Fiji"
"Fiji","FJI",1992,1840.7303,53,"Fiji"
"Fiji","FJI",1993,1730.215,53,"Fiji"
"Fiji","FJI",1994,1733.654,53,"Fiji"
"Fiji","FJI",1995,1679.5483,53,"Fiji"
"Fiji","FJI",1996,2178.4526,53,"Fiji"
"Fiji","FJI",1997,2479.3162,53,"Fiji"
"Fiji","FJI",1998,1409.3146,53,"Fiji"
"Fiji","FJI",1999,2887.0972,53,"Fiji"
"Fiji","FJI",2000,2653.3147,53,"Fiji"
"Fiji","FJI",2001,2024.9865,53,"Fiji"
"Fiji","FJI",2002,2204.6484,53,"Fiji"
"Fiji","FJI",2003,1877.0035,53,"Fiji"
"Fiji","FJI",2004,2007.2499,53,"Fiji"
"Fiji","FJI",2005,2155.8208,53,"Fiji"
"Fiji","FJI",2006,1962.1923,53,"Fiji"
"Fiji","FJI",2007,2697.5024,53,"Fiji"
"Fiji","FJI",2008,2499.6978,53,"Fiji"
"Fiji","FJI",2009,2591.2637,53,"Fiji"
"Fiji","FJI",2010,2179.4563,53,"Fiji"
"Fiji","FJI",2011,2611.2148,53,"Fiji"
"Fiji","FJI",2012,3217.0203,53,"Fiji"
"Fiji","FJI",2013,2348.9019,53,"Fiji"
"Fiji","FJI",2014,1865.836,53,"Fiji"
"Fiji","FJI",2015,1792.2317,53,"Fiji"
"Fiji","FJI",2016,2472.8296,53,"Fiji"
"Fiji","FJI",2017,2377.606,53,"Fiji"
"Fiji","FJI",2018,2570.931,53,"Fiji"
"Fiji","FJI",2019,2815.9907,53,"Fiji"
"Fiji","FJI",2020,2748.038,53,"Fiji"
"Fiji","FJI",2021,2851.4392,53,"Fiji"
"Fiji","FJI",2022,2921.7852,53,"Fiji"
"Fiji","FJI",2023,2305.0269,53,"Fiji"
"Finland","FIN",1982,672.3713,52,"Finland"
"Finland","FIN",1983,747.1201,52,"Finland"
"Finland","FIN",1984,717.2837,52,"Finland"
"Finland","FIN",1985,669.5835,52,"Finland"
"Finland","FIN",1986,699.6499,52,"Finland"
"Finland","FIN",1987,658.71533,52,"Finland"
"Finland","FIN",1988,731.4131,52,"Finland"
"Finland","FIN",1989,724.9331,52,"Finland"
"Finland","FIN",1990,651.935,52,"Finland"
"Finland","FIN",1991,729.64276,52,"Finland"
"Finland","FIN",1992,781.30054,52,"Finland"
"Finland","FIN",1993,652.60876,52,"Finland"
"Finland","FIN",1994,634.0481,52,"Finland"
"Finland","FIN",1995,676.8193,52,"Finland"
"Finland","FIN",1996,638.8711,52,"Finland"
"Finland","FIN",1997,606.424,52,"Finland"
"Finland","FIN",1998,801.00494,52,"Finland"
"Finland","FIN",1999,669.4023,52,"Finland"
"Finland","FIN",2000,751.7471,52,"Finland"
"Finland","FIN",2001,658.8836,52,"Finland"
"Finland","FIN",2002,566.95374,52,"Finland"
"Finland","FIN",2003,623.7296,52,"Finland"
"Finland","FIN",2004,747.8675,52,"Finland"
"Finland","FIN",2005,711.1519,52,"Finland"
"Finland","FIN",2006,608.1205,52,"Finland"
"Finland","FIN",2007,749.01483,52,"Finland"
"Finland","FIN",2008,794.3022,52,"Finland"
"Finland","FIN",2009,608.668,52,"Finland"
"Finland","FIN",2010,651.86316,52,"Finland"
